,city,suburb,latitude,longitude,property_type,room_type,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,calculated_host_listings_count,reviews_per_month,priceperbedroom,count,avgpricepersuburb
7813,Melbourne,MELBOURNE,-37.82053336,144.9568733,Apartment,Entire home/apt,2,3,150,2,17,37,50,95,94,strict_14_with_grace_period,1,4.38,75.0,3439,101.94247359999999
7814,Melbourne,MELBOURNE,-37.81175931,144.9594748,Apartment,Private room,1,1,65,1,5,5,5,48,91,strict_14_with_grace_period,3,2.05,65.0,3439,101.94247359999999
7815,Port Phillip,MELBOURNE,-37.85371014,144.9815289,Apartment,Entire home/apt,1,2,150,2,0,0,0,14,100,moderate,1,0.72,150.0,3439,101.94247359999999
7816,Melbourne,MELBOURNE,-37.81068453,144.9690778,Apartment,Private room,1,1,96,2,29,59,89,4,67,strict_14_with_grace_period,2,0.18,96.0,3439,101.94247359999999
7817,Melbourne,MELBOURNE,-37.81081803,144.96531159999998,Apartment,Entire home/apt,1,2,130,2,13,32,62,86,94,strict_14_with_grace_period,7,3.75,130.0,3439,101.94247359999999
7818,Melbourne,MELBOURNE,-37.81367039,144.9567638,Apartment,Entire home/apt,2,4,180,3,8,8,8,13,94,strict_14_with_grace_period,87,0.57,90.0,3439,101.94247359999999
7819,Melbourne,MELBOURNE,-37.81517249,144.9700034,Apartment,Entire home/apt,2,2,324,3,13,13,13,37,95,strict_14_with_grace_period,1,1.63,162.0,3439,101.94247359999999
7820,Melbourne,MELBOURNE,-37.84093823,144.978141,Apartment,Private room,1,1,150,1,0,0,0,4,100,flexible,1,0.17,150.0,3439,101.94247359999999
7821,Melbourne,MELBOURNE,-37.81397299,144.954702,Apartment,Entire home/apt,3,4,208,2,7,7,7,77,94,strict_14_with_grace_period,20,3.49,69.33333333,3439,101.94247359999999
7822,Melbourne,MELBOURNE,-37.81395562,144.9677638,Apartment,Entire home/apt,2,3,289,2,9,35,65,8,95,strict_14_with_grace_period,24,0.6,144.5,3439,101.94247359999999
7823,Melbourne,MELBOURNE,-37.80882999,144.9681424,Apartment,Entire home/apt,2,2,168,2,0,4,34,63,94,strict_14_with_grace_period,4,2.75,84.0,3439,101.94247359999999
7824,Melbourne,MELBOURNE,-37.81487588,144.9528669,Apartment,Entire home/apt,1,2,129,1,15,36,36,25,98,strict_14_with_grace_period,17,1.11,129.0,3439,101.94247359999999
7825,Melbourne,MELBOURNE,-37.81428018,144.9565006,Apartment,Entire home/apt,2,2,206,2,23,44,74,30,99,moderate,1,1.31,103.0,3439,101.94247359999999
7826,Melbourne,MELBOURNE,-37.80875669,144.96710369999997,Apartment,Entire home/apt,2,2,144,2,0,0,0,31,89,strict_14_with_grace_period,3,1.36,72.0,3439,101.94247359999999
7827,Melbourne,MELBOURNE,-37.81440594,144.9533706,Apartment,Entire home/apt,3,4,248,1,21,43,73,87,94,strict_14_with_grace_period,19,3.79,82.66666667,3439,101.94247359999999
7828,Melbourne,MELBOURNE,-37.80839006,144.9598667,Apartment,Private room,2,3,105,1,12,41,65,61,84,moderate,4,3.23,52.5,3439,101.94247359999999
7829,Melbourne,MELBOURNE,-37.80567182,144.9588497,Apartment,Entire home/apt,2,2,68,2,0,0,0,12,86,moderate,2,0.53,34.0,3439,101.94247359999999
7830,Melbourne,MELBOURNE,-37.8095925,144.9654055,Apartment,Private room,1,1,71,1,30,60,90,22,81,strict_14_with_grace_period,4,0.99,71.0,3439,101.94247359999999
7831,Melbourne,MELBOURNE,-37.81069188,144.961131,Apartment,Entire home/apt,2,3,141,3,17,17,17,14,97,strict_14_with_grace_period,87,0.61,70.5,3439,101.94247359999999
7832,Melbourne,MELBOURNE,-37.81574155,144.9549898,Apartment,Entire home/apt,1,2,114,1,10,10,10,66,93,strict_14_with_grace_period,98,3.12,114.0,3439,101.94247359999999
7833,Melbourne,MELBOURNE,-37.81681945,144.9533997,Apartment,Entire home/apt,2,3,150,1,0,0,0,19,91,strict_14_with_grace_period,1,0.9,75.0,3439,101.94247359999999
7834,Melbourne,MELBOURNE,-37.8145258,144.951998,Apartment,Entire home/apt,2,3,125,1,6,24,24,15,93,strict_14_with_grace_period,17,0.67,62.5,3439,101.94247359999999
7835,Melbourne,MELBOURNE,-37.81121318,144.96699840000002,Apartment,Entire home/apt,1,2,115,1,3,19,41,137,97,strict_14_with_grace_period,10,6.25,115.0,3439,101.94247359999999
7836,Melbourne,MELBOURNE,-37.81679004,144.96139409999998,Apartment,Entire home/apt,2,2,239,2,3,16,46,75,99,moderate,1,3.31,119.5,3439,101.94247359999999
7837,Melbourne,MELBOURNE,-37.80998524,144.9605053,Apartment,Entire home/apt,1,1,96,2,7,31,54,73,93,strict_14_with_grace_period,3,3.19,96.0,3439,101.94247359999999
7838,Port Phillip,MELBOURNE,-37.83470514,144.9735596,Condominium,Entire home/apt,1,2,120,5,0,2,32,17,100,moderate,2,0.77,120.0,3439,101.94247359999999
7839,Melbourne,MELBOURNE,-37.81624257,144.95532590000002,Apartment,Shared room,1,6,35,3,1,19,49,11,91,strict_14_with_grace_period,25,0.5,35.0,3439,101.94247359999999
7840,Melbourne,MELBOURNE,-37.80812277,144.96086069999998,Apartment,Private room,1,1,90,3,24,30,60,18,86,moderate,1,0.79,90.0,3439,101.94247359999999
7841,Glen Eira,MELBOURNE,-37.90106096,145.0386207,House,Entire home/apt,5,10,975,7,6,36,66,4,100,strict_14_with_grace_period,1,0.2,195.0,3439,101.94247359999999
7842,Melbourne,MELBOURNE,-37.81496334,144.9562854,Resort,Entire home/apt,1,2,159,2,0,0,0,1,100,flexible,1,0.04,159.0,3439,101.94247359999999
7843,Melbourne,MELBOURNE,-37.81614865,144.9543972,Serviced apartment,Private room,1,1,78,2,0,0,0,6,97,strict_14_with_grace_period,1,0.5,78.0,3439,101.94247359999999
7844,Melbourne,MELBOURNE,-37.80994353,144.9662534,Apartment,Entire home/apt,2,4,174,1,13,34,64,59,84,strict_14_with_grace_period,6,2.58,87.0,3439,101.94247359999999
7845,Melbourne,MELBOURNE,-37.82138704,144.95530359999998,Apartment,Entire home/apt,1,0,119,2,5,14,37,70,97,strict_14_with_grace_period,1,3.14,119.0,3439,101.94247359999999
7846,Melbourne,MELBOURNE,-37.81785587,144.9606328,Apartment,Entire home/apt,1,1,195,2,18,48,78,23,97,strict_14_with_grace_period,1,1.02,195.0,3439,101.94247359999999
7847,Melbourne,MELBOURNE,-37.81974743,144.9559686,Apartment,Entire home/apt,1,1,199,1,11,35,65,87,96,strict_14_with_grace_period,24,3.87,199.0,3439,101.94247359999999
7848,Melbourne,MELBOURNE,-37.81603661,144.9549082,Apartment,Private room,1,1,84,1,30,60,90,9,93,moderate,1,0.39,84.0,3439,101.94247359999999
7849,Melbourne,MELBOURNE,-37.81324921,144.9593065,Apartment,Entire home/apt,2,2,169,2,3,25,43,149,97,strict_14_with_grace_period,9,6.77,84.5,3439,101.94247359999999
7850,Melbourne,MELBOURNE,-37.81625879,144.9534538,Apartment,Entire home/apt,2,2,350,1,0,0,0,1,100,strict_14_with_grace_period,1,0.04,175.0,3439,101.94247359999999
7851,Melbourne,MELBOURNE,-37.81181985,144.9638118,Apartment,Entire home/apt,1,1,107,3,0,0,0,39,91,strict_14_with_grace_period,1,1.71,107.0,3439,101.94247359999999
7852,Melbourne,MELBOURNE,-37.80836697,144.96027719999998,Apartment,Private room,1,1,120,1,0,0,0,4,100,flexible,1,0.18,120.0,3439,101.94247359999999
7853,Melbourne,MELBOURNE,-37.81061663,144.95859430000002,Apartment,Entire home/apt,1,2,125,1,20,45,75,87,88,strict_14_with_grace_period,26,3.87,125.0,3439,101.94247359999999
7854,Melbourne,MELBOURNE,-37.81267221,144.959251,Apartment,Private room,1,1,40,4,0,0,0,5,96,moderate,3,0.36,40.0,3439,101.94247359999999
7855,Melbourne,MELBOURNE,-37.84866034,144.9815266,Serviced apartment,Entire home/apt,2,3,251,2,14,44,74,37,96,moderate,1,1.78,125.5,3439,101.94247359999999
7856,Melbourne,MELBOURNE,-37.81554447,144.96254019999998,Apartment,Entire home/apt,1,1,210,3,29,56,86,1,20,strict_14_with_grace_period,7,0.77,210.0,3439,101.94247359999999
7857,Melbourne,MELBOURNE,-37.8207543,144.9560991,Apartment,Entire home/apt,2,4,150,2,0,0,1,70,89,strict_14_with_grace_period,2,3.13,75.0,3439,101.94247359999999
7858,Melbourne,MELBOURNE,-37.81058123,144.9714291,Apartment,Entire home/apt,3,5,251,1,8,31,42,59,91,strict_14_with_grace_period,6,2.67,83.66666667,3439,101.94247359999999
7859,Melbourne,MELBOURNE,-37.81777501,144.956384,Apartment,Entire home/apt,1,2,98,1,0,11,37,87,95,strict_14_with_grace_period,1,3.89,98.0,3439,101.94247359999999
7860,Melbourne,MELBOURNE,-37.81575776,144.9699487,Apartment,Entire home/apt,1,1,123,1,11,26,42,159,96,flexible,1,7.48,123.0,3439,101.94247359999999
7861,Port Phillip,MELBOURNE,-37.83422609,144.97184130000002,Apartment,Entire home/apt,2,3,130,1,1,16,39,138,99,strict_14_with_grace_period,1,6.16,65.0,3439,101.94247359999999
7862,Melbourne,MELBOURNE,-37.81476053,144.9517973,Apartment,Entire home/apt,2,2,130,2,0,0,0,60,95,strict_14_with_grace_period,1,2.71,65.0,3439,101.94247359999999
7863,Melbourne,MELBOURNE,-37.81504067,144.9589053,Serviced apartment,Entire home/apt,2,2,300,2,0,0,0,2,100,moderate,1,0.1,150.0,3439,101.94247359999999
7864,Melbourne,MELBOURNE,-37.81563236,144.9537333,Apartment,Shared room,1,1,35,7,29,59,89,2,100,strict_14_with_grace_period,25,0.22,35.0,3439,101.94247359999999
7865,Melbourne,MELBOURNE,-37.8106401,144.95841719999999,Apartment,Shared room,1,3,36,1,0,0,0,14,90,strict_14_with_grace_period,4,0.63,36.0,3439,101.94247359999999
7866,Melbourne,MELBOURNE,-37.8164262,144.9657486,Apartment,Entire home/apt,1,1,100,1,4,12,28,245,99,strict_14_with_grace_period,2,10.92,100.0,3439,101.94247359999999
7867,Melbourne,MELBOURNE,-37.81618061,144.9533626,Apartment,Entire home/apt,3,9,269,1,10,19,46,153,98,strict_14_with_grace_period,1,6.93,89.66666667,3439,101.94247359999999
7868,Melbourne,MELBOURNE,-37.84673831,144.9815299,Apartment,Entire home/apt,2,2,192,2,15,35,65,67,93,strict_14_with_grace_period,47,3.07,96.0,3439,101.94247359999999
7869,Melbourne,MELBOURNE,-37.81561205,144.9538541,Apartment,Entire home/apt,3,4,318,3,20,41,46,43,97,strict_14_with_grace_period,23,2.05,106.0,3439,101.94247359999999
7870,Melbourne,MELBOURNE,-37.81842329,144.96748259999998,Apartment,Entire home/apt,1,2,109,1,16,31,31,84,91,moderate,1,4.11,109.0,3439,101.94247359999999
7871,Melbourne,MELBOURNE,-37.81323058,144.95293610000002,Apartment,Private room,1,1,300,1,30,60,90,3,50,strict_14_with_grace_period,1,0.13,300.0,3439,101.94247359999999
7872,Melbourne,MELBOURNE,-37.81853905,144.9653794,Apartment,Entire home/apt,1,1,120,2,8,13,25,57,100,moderate,1,2.63,120.0,3439,101.94247359999999
7873,Melbourne,MELBOURNE,-37.81982758,144.956619,Apartment,Entire home/apt,1,3,125,1,15,19,49,4,100,strict_14_with_grace_period,9,0.44,125.0,3439,101.94247359999999
7874,Melbourne,MELBOURNE,-37.81866758,144.9577314,Apartment,Entire home/apt,2,2,132,2,1,4,24,100,99,flexible,1,4.66,66.0,3439,101.94247359999999
7875,Melbourne,MELBOURNE,-37.81617297,144.95258700000002,Apartment,Private room,1,1,65,2,0,0,10,119,99,strict_14_with_grace_period,1,6.23,65.0,3439,101.94247359999999
7876,Melbourne,MELBOURNE,-37.81138771,144.9637643,Apartment,Entire home/apt,1,3,138,1,22,43,73,33,95,strict_14_with_grace_period,6,1.52,138.0,3439,101.94247359999999
7877,Melbourne,MELBOURNE,-37.81517561,144.9535139,Apartment,Entire home/apt,1,2,98,1,19,45,45,25,90,strict_14_with_grace_period,17,1.17,98.0,3439,101.94247359999999
7878,Melbourne,MELBOURNE,-37.80815603,144.9657672,Apartment,Entire home/apt,2,3,150,2,23,43,69,34,93,strict_14_with_grace_period,7,1.55,75.0,3439,101.94247359999999
7879,Melbourne,MELBOURNE,-37.8082923,144.9616009,Apartment,Entire home/apt,1,1,120,3,11,41,71,11,98,moderate,1,0.51,120.0,3439,101.94247359999999
7880,Melbourne,MELBOURNE,-37.81436254,144.9540425,Apartment,Private room,1,1,75,1,0,0,0,17,95,strict_14_with_grace_period,1,0.82,75.0,3439,101.94247359999999
7881,Melbourne,MELBOURNE,-37.81222453,144.9577697,Apartment,Entire home/apt,1,2,138,1,28,49,79,32,84,strict_14_with_grace_period,2,1.46,138.0,3439,101.94247359999999
7882,Melbourne,MELBOURNE,-37.81981865,144.9554312,Apartment,Entire home/apt,2,2,140,1,18,35,36,139,93,strict_14_with_grace_period,2,6.34,70.0,3439,101.94247359999999
7883,Melbourne,MELBOURNE,-37.84173097,144.9777583,Apartment,Entire home/apt,2,2,150,3,5,17,47,35,99,moderate,3,1.6,75.0,3439,101.94247359999999
7884,Melbourne,MELBOURNE,-37.80945341,144.96352530000001,Apartment,Entire home/apt,1,2,158,1,11,26,56,194,98,moderate,1,9.15,158.0,3439,101.94247359999999
7885,Melbourne,MELBOURNE,-37.81549226,144.97174840000002,Apartment,Entire home/apt,2,3,134,1,17,29,50,1,80,strict_14_with_grace_period,7,1.0,67.0,3439,101.94247359999999
7886,Melbourne,MELBOURNE,-37.81364882,144.9514983,Apartment,Entire home/apt,1,2,104,1,22,48,72,1,100,moderate,7,0.06,104.0,3439,101.94247359999999
7887,Melbourne,MELBOURNE,-37.81644295,144.9525308,Apartment,Entire home/apt,1,1,115,1,29,59,89,97,96,strict_14_with_grace_period,5,4.62,115.0,3439,101.94247359999999
7888,Melbourne,MELBOURNE,-37.81065555,144.9611325,Apartment,Entire home/apt,1,1,140,2,3,19,46,88,97,strict_14_with_grace_period,1,4.16,140.0,3439,101.94247359999999
7889,Melbourne,MELBOURNE,-37.818471,144.9647751,Apartment,Entire home/apt,2,2,119,2,0,0,0,6,100,flexible,1,0.28,59.5,3439,101.94247359999999
7890,Melbourne,MELBOURNE,-37.81434841,144.9509486,Apartment,Entire home/apt,1,1,123,1,22,40,60,110,97,moderate,8,5.14,123.0,3439,101.94247359999999
7891,Melbourne,MELBOURNE,-37.82096702,144.9664707,Apartment,Entire home/apt,1,1,226,1,25,53,83,139,95,moderate,9,6.47,226.0,3439,101.94247359999999
7892,Melbourne,MELBOURNE,-37.84599457,144.9806281,Apartment,Entire home/apt,1,1,136,3,0,19,49,55,98,strict_14_with_grace_period,10,2.59,136.0,3439,101.94247359999999
7893,Port Phillip,MELBOURNE,-37.85382895,144.98115669999999,Apartment,Entire home/apt,2,3,590,2,30,60,90,1,100,strict_14_with_grace_period,1,0.12,295.0,3439,101.94247359999999
7894,Melbourne,MELBOURNE,-37.81402021,144.9542226,Serviced apartment,Entire home/apt,1,2,143,1,22,40,70,9,88,strict_14_with_grace_period,2,0.42,143.0,3439,101.94247359999999
7895,Melbourne,MELBOURNE,-37.81425533,144.956981,Apartment,Entire home/apt,2,2,145,1,0,3,9,122,93,moderate,1,5.69,72.5,3439,101.94247359999999
7896,Port Phillip,MELBOURNE,-37.85017031,144.97876100000002,Apartment,Entire home/apt,1,1,180,2,3,4,4,38,94,moderate,1,1.79,180.0,3439,101.94247359999999
7897,Melbourne,MELBOURNE,-37.81732217,144.96272150000001,Apartment,Entire home/apt,2,5,399,1,16,39,69,24,98,strict_14_with_grace_period,12,1.13,199.5,3439,101.94247359999999
7898,Melbourne,MELBOURNE,-37.81440186,144.95475359999998,Apartment,Entire home/apt,2,2,300,1,22,52,81,11,89,strict_14_with_grace_period,3,0.51,150.0,3439,101.94247359999999
7899,Melbourne,MELBOURNE,-37.81778681,144.9576314,Apartment,Private room,1,1,69,1,15,32,43,122,92,strict_14_with_grace_period,10,5.75,69.0,3439,101.94247359999999
7900,Melbourne,MELBOURNE,-37.81392088,144.97037880000002,Apartment,Private room,1,1,94,2,13,17,24,122,98,strict_14_with_grace_period,2,5.63,94.0,3439,101.94247359999999
7901,Melbourne,MELBOURNE,-37.80724354,144.9669508,Apartment,Entire home/apt,1,1,100,1,12,42,72,56,96,strict_14_with_grace_period,9,2.68,100.0,3439,101.94247359999999
7902,Melbourne,MELBOURNE,-37.81607982,144.954241,Apartment,Entire home/apt,1,1,109,1,27,57,87,103,97,strict_14_with_grace_period,13,4.85,109.0,3439,101.94247359999999
7903,Melbourne,MELBOURNE,-37.81358985,144.9547552,Apartment,Entire home/apt,2,2,170,1,0,0,0,46,99,strict_14_with_grace_period,1,2.14,85.0,3439,101.94247359999999
7904,Melbourne,MELBOURNE,-37.8194838,144.9601907,Apartment,Entire home/apt,2,3,138,3,5,10,19,40,98,strict_14_with_grace_period,1,1.91,69.0,3439,101.94247359999999
7905,Port Phillip,MELBOURNE,-37.84212506,144.97715319999998,Apartment,Entire home/apt,2,2,100,2,14,44,74,60,95,strict_14_with_grace_period,67,2.82,50.0,3439,101.94247359999999
7906,Melbourne,MELBOURNE,-37.8078503,144.9604203,Apartment,Entire home/apt,1,2,119,2,0,0,0,77,97,strict_14_with_grace_period,1,3.66,119.0,3439,101.94247359999999
7907,Melbourne,MELBOURNE,-37.80945783,144.96029199999998,Apartment,Entire home/apt,1,2,140,1,22,52,82,66,91,strict_14_with_grace_period,1,3.05,140.0,3439,101.94247359999999
7908,Port Phillip,MELBOURNE,-37.83425719,144.97255769999998,Apartment,Private room,1,1,84,2,0,0,0,38,97,moderate,2,1.78,84.0,3439,101.94247359999999
7909,Melbourne,MELBOURNE,-37.81509052,144.95315109999999,Apartment,Private room,1,1,60,2,1,16,40,128,93,strict_14_with_grace_period,1,6.66,60.0,3439,101.94247359999999
7910,Melbourne,MELBOURNE,-37.80642444,144.96081850000002,Apartment,Entire home/apt,2,3,170,3,10,10,10,9,96,strict_14_with_grace_period,87,0.42,85.0,3439,101.94247359999999
7911,Port Phillip,MELBOURNE,-37.83577509,144.9743114,Apartment,Entire home/apt,2,3,179,3,4,17,44,36,100,strict_14_with_grace_period,3,1.82,89.5,3439,101.94247359999999
7912,Melbourne,MELBOURNE,-37.81459321,144.95534650000002,Loft,Entire home/apt,2,3,119,2,28,56,82,19,99,flexible,1,0.94,59.5,3439,101.94247359999999
7913,Melbourne,MELBOURNE,-37.80802049,144.9616311,Apartment,Private room,1,1,90,1,0,0,0,3,70,flexible,1,0.14,90.0,3439,101.94247359999999
7914,Port Phillip,MELBOURNE,-37.83502839,144.97300769999998,Apartment,Entire home/apt,2,3,259,4,29,59,89,2,90,strict_14_with_grace_period,22,0.81,129.5,3439,101.94247359999999
7915,Melbourne,MELBOURNE,-37.81603409,144.9527652,Apartment,Entire home/apt,1,1,100,1,14,40,40,22,96,strict_14_with_grace_period,17,1.1,100.0,3439,101.94247359999999
7916,Melbourne,MELBOURNE,-37.81067246,144.9728574,Apartment,Entire home/apt,3,3,210,2,10,18,48,54,83,strict_14_with_grace_period,23,2.63,70.0,3439,101.94247359999999
7917,Melbourne,MELBOURNE,-37.81656436,144.96868840000002,Apartment,Entire home/apt,1,2,161,2,0,22,52,6,100,strict_14_with_grace_period,1,0.28,161.0,3439,101.94247359999999
7918,Melbourne,MELBOURNE,-37.80918928,144.9662638,Apartment,Entire home/apt,2,2,251,1,6,15,31,102,94,strict_14_with_grace_period,24,4.9,125.5,3439,101.94247359999999
7919,Melbourne,MELBOURNE,-37.81174875,144.9730128,Apartment,Entire home/apt,1,1,120,2,0,0,0,3,100,strict_14_with_grace_period,1,0.14,120.0,3439,101.94247359999999
7920,Port Phillip,MELBOURNE,-37.83167526,144.9702054,Boutique hotel,Private room,1,1,120,1,0,0,0,25,99,moderate,2,1.55,120.0,3439,101.94247359999999
7921,Melbourne,MELBOURNE,-37.84814557,144.9802821,Apartment,Entire home/apt,2,2,190,2,7,28,52,74,93,strict_14_with_grace_period,47,3.52,95.0,3439,101.94247359999999
7922,Melbourne,MELBOURNE,-37.81608524,144.95363930000002,Apartment,Entire home/apt,2,4,161,1,11,25,25,112,93,strict_14_with_grace_period,40,5.22,80.5,3439,101.94247359999999
7923,Port Phillip,MELBOURNE,-37.85319066,144.9800575,Apartment,Entire home/apt,1,1,90,3,15,15,15,2,100,flexible,1,1.0,90.0,3439,101.94247359999999
7924,Melbourne,MELBOURNE,-37.81009655,144.9603803,Apartment,Entire home/apt,2,3,199,1,3,12,39,97,90,strict_14_with_grace_period,33,4.81,99.5,3439,101.94247359999999
7925,Melbourne,MELBOURNE,-37.81536641,144.9527486,Apartment,Entire home/apt,1,2,69,1,0,0,0,2,100,strict_14_with_grace_period,23,0.12,69.0,3439,101.94247359999999
7926,Melbourne,MELBOURNE,-37.81468878,144.9522165,Apartment,Entire home/apt,1,2,109,1,23,48,78,92,94,strict_14_with_grace_period,98,4.39,109.0,3439,101.94247359999999
7927,Melbourne,MELBOURNE,-37.80974411,144.963535,Apartment,Entire home/apt,2,3,130,1,3,4,16,97,97,flexible,2,4.6,65.0,3439,101.94247359999999
7928,Melbourne,MELBOURNE,-37.81374279999999,144.95621699999998,Apartment,Private room,1,1,68,2,0,0,0,52,96,strict_14_with_grace_period,1,2.44,68.0,3439,101.94247359999999
7929,Melbourne,MELBOURNE,-37.81194421,144.95600359999997,Apartment,Private room,1,1,64,1,0,0,0,41,97,moderate,1,1.99,64.0,3439,101.94247359999999
7930,Melbourne,MELBOURNE,-37.81475053,144.9560611,Apartment,Private room,1,2,71,5,0,0,0,1,100,flexible,1,0.05,71.0,3439,101.94247359999999
7931,Melbourne,MELBOURNE,-37.80963882,144.95973069999997,Apartment,Entire home/apt,2,2,60,1,7,37,67,94,88,strict_14_with_grace_period,33,4.52,30.0,3439,101.94247359999999
7932,Melbourne,MELBOURNE,-37.81366555,144.9633322,Apartment,Entire home/apt,3,6,199,1,8,22,43,62,79,strict_14_with_grace_period,6,2.99,66.33333333,3439,101.94247359999999
7933,Melbourne,MELBOURNE,-37.80993314,144.9605166,Apartment,Entire home/apt,1,2,136,1,5,29,57,104,92,strict_14_with_grace_period,7,5.1,136.0,3439,101.94247359999999
7934,Melbourne,MELBOURNE,-37.81006878,144.96158069999998,Aparthotel,Private room,2,2,199,5,9,33,63,1,60,strict_14_with_grace_period,1,0.05,99.5,3439,101.94247359999999
7935,Melbourne,MELBOURNE,-37.81474233,144.9517306,Apartment,Private room,1,2,90,6,13,31,37,30,93,strict_14_with_grace_period,10,1.47,90.0,3439,101.94247359999999
7936,Melbourne,MELBOURNE,-37.80880854,144.9587208,Apartment,Entire home/apt,1,2,96,1,28,58,84,19,92,strict_14_with_grace_period,58,1.02,96.0,3439,101.94247359999999
7937,Melbourne,MELBOURNE,-37.81383666,144.96269809999998,Bed and breakfast,Private room,1,1,90,1,0,0,0,4,73,moderate,1,0.19,90.0,3439,101.94247359999999
7938,Melbourne,MELBOURNE,-37.81803485,144.9727987,Apartment,Entire home/apt,2,2,210,2,0,0,0,31,99,moderate,1,1.55,105.0,3439,101.94247359999999
7939,Melbourne,MELBOURNE,-37.820063700000006,144.9550304,Apartment,Entire home/apt,1,1,251,2,0,0,0,1,80,flexible,1,0.05,251.0,3439,101.94247359999999
7940,Melbourne,MELBOURNE,-37.82029865,144.956246,Apartment,Private room,1,1,71,1,0,0,0,1,100,flexible,1,0.05,71.0,3439,101.94247359999999
